MEDIA_NAME,USER_ID,SPECIFIC_CATEGORY,MACRO_CATEGORY,CORRECT_ANSWER,USER_ANSWER,T_I_J,AVERAGE_T_J,D_I_J,AVERAGE_D_I,D_I_F,AVERAGE_D_I_F,D_I_H,AVERAGE_D_I_H,LABEL
NewMedia1,USER_11,Critical Thinking,Textual,b,b,69.95837,53.46044000000001,0.23582496275999565,-0.1898833705659604,0.3404282320036298,0.0051969817396399325,0.8712778787371575,0.003123025292691273,1
NewMedia2,USER_11,Critical Thinking,Textual,a,a,38.89111,43.53073565217391,-0.1192978460160667,-0.1898833705659604,0.3404282320036298,0.0051969817396399325,0.8712778787371575,0.003123025292691273,0
NewMedia15,USER_11,Logical Reasoning,Graphical,c,a,40.4314,41.983887826086956,-0.03839807244089908,-0.1898833705659604,0.3404282320036298,0.0051969817396399325,0.8712778787371575,0.003123025292691273,0
NewMedia18,USER_11,Mechanical Reasoning,Graphical,a,a,43.48657,56.30706782608695,-0.294815107884732,-0.1898833705659604,0.3404282320036298,0.0051969817396399325,0.8712778787371575,0.003123025292691273,0
NewMedia5,USER_11,Deductive Reasoning,Textual,b,b,56.05896,66.91064043478262,-0.19357619967945572,-0.1898833705659604,0.3404282320036298,0.0051969817396399325,0.8712778787371575,0.003123025292691273,0
NewMedia19,USER_11,Spatial Reasoning,Graphical,b,b,29.164920000000002,60.0733354347826,-1.0597805663373192,-0.1898833705659604,0.3404282320036298,0.0051969817396399325,0.8712778787371575,0.003123025292691273,0
NewMedia22,USER_12,Verbal Reasoning,Textual,d,d,119.48682,90.9118658695652,0.2391473313159961,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia14,USER_12,Logical Reasoning,Graphical,a,a,46.3197,62.11906499999999,-0.34109385423480715,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia5,USER_12,Deductive Reasoning,Textual,b,b,90.63635,66.91064043478262,0.26176814892940165,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia6,USER_12,Deductive Reasoning,Textual,a,a,74.37256,90.38850673913043,-0.21534752520459755,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia7,USER_12,Diagrammatic Reasoning,Graphical,b,a,145.20862,63.05325891304349,0.5657746839475267,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia2,USER_12,Critical Thinking,Textual,a,a,31.677120000000002,43.53073565217391,-0.3742011790268153,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia21,USER_12,Spatial Reasoning,Graphical,b,b,21.55176,47.02179413043478,-1.1818076171242986,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,0
NewMedia24,USER_12,Verbal Reasoning,Textual,b,b,81.81226,81.41989043478263,0.004795975141346531,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia23,USER_12,Verbal Reasoning,Textual,d,c,77.94896999999999,109.81043217391304,-0.4087476996028689,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia4,USER_12,Deductive Reasoning,Textual,a,a,58.15576,63.60174478260869,-0.09364480461795513,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia20,USER_12,Spatial Reasoning,Graphical,c,c,33.38501,49.77474869565217,-0.4909310704310758,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia1,USER_12,Critical Thinking,Textual,b,b,49.88354,53.46044000000001,-0.07170501532168731,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia18,USER_12,Mechanical Reasoning,Graphical,a,c,21.113529999999997,56.30706782608695,-1.6668713297154456,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,0
NewMedia10,USER_12,Inductive Reasoning,Graphical,d,a,43.15161,54.16188673913045,-0.2551533242706459,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia17,USER_12,Mechanical Reasoning,Graphical,b,a,12.84106,26.93287130434783,-1.0974024967057099,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,0
NewMedia9,USER_12,Diagrammatic Reasoning,Graphical,b,b,38.48901,80.25072065217392,-1.0850294837974248,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,0
NewMedia15,USER_12,Logical Reasoning,Graphical,c,c,43.78711,41.983887826086956,0.04118157544339042,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia19,USER_12,Spatial Reasoning,Graphical,b,b,42.54175,60.0733354347826,-0.41210306192816704,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia16,USER_12,Mechanical Reasoning,Graphical,b,b,13.932620000000002,19.867627391304342,-0.42597927678386,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia12,USER_12,Inductive Reasoning,Graphical,d,b,12.72021,28.09609978260869,-1.2087764103429657,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,0
NewMedia3,USER_12,Critical Thinking,Textual,a,a,27.44336,44.91522913043478,-0.636651967194789,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia11,USER_12,Inductive Reasoning,Graphical,b,b,46.79517,59.445183913043486,-0.2703273417543624,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia8,USER_12,Diagrammatic Reasoning,Graphical,c,c,52.7771,80.11716369565217,-0.5180289120783858,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,1
NewMedia13,USER_12,Logical Reasoning,Graphical,d,b,13.89233,53.29494456521738,-2.8362855305925923,-0.5198925077479496,-0.42597927678386,-0.9107193946108452,0.7451200780291987,-0.12831596449715674,0
NewMedia15,USER_13,Logical Reasoning,Graphical,c,c,58.10931,41.983887826086956,0.2775015255543912,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia7,USER_13,Diagrammatic Reasoning,Graphical,b,b,78.53864,63.05325891304349,0.19716894877421506,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia21,USER_13,Spatial Reasoning,Graphical,b,b,54.08945,47.02179413043478,0.13066607017755258,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia4,USER_13,Deductive Reasoning,Textual,a,a,79.47684,63.60174478260869,0.19974492213569767,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia6,USER_13,Deductive Reasoning,Textual,a,b,127.23645,90.38850673913043,0.2896021011343021,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia5,USER_13,Deductive Reasoning,Textual,b,b,79.4035,66.91064043478262,0.15733386519759676,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia9,USER_13,Diagrammatic Reasoning,Graphical,b,b,128.89063000000002,80.25072065217392,0.37737350921340107,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia11,USER_13,Inductive Reasoning,Graphical,b,b,36.92188,59.445183913043486,-0.6100259226519203,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,0
NewMedia13,USER_13,Logical Reasoning,Graphical,d,d,105.92193999999999,53.29494456521738,0.4968469746190696,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia10,USER_13,Inductive Reasoning,Graphical,d,a,50.91479,54.16188673913045,-0.06377511797908704,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia22,USER_13,Verbal Reasoning,Textual,d,d,179.02893,90.9118658695652,0.4921945527487362,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia1,USER_13,Critical Thinking,Textual,b,a,34.89246,53.46044000000001,-0.5321487794211129,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,0
NewMedia23,USER_13,Verbal Reasoning,Textual,d,c,141.01526,109.81043217391304,0.22128688644113387,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia19,USER_13,Spatial Reasoning,Graphical,b,b,70.24597,60.0733354347826,0.1448144934893404,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia8,USER_13,Diagrammatic Reasoning,Graphical,c,b,82.95971999999999,80.11716369565217,0.03426429482100274,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia3,USER_13,Critical Thinking,Textual,a,b,45.4823,44.91522913043478,0.012467946202483622,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia17,USER_13,Mechanical Reasoning,Graphical,b,a,32.66162,26.93287130434783,0.175396955069962,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia16,USER_13,Mechanical Reasoning,Graphical,b,b,21.802979999999998,19.867627391304342,0.08876550860000143,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia24,USER_13,Verbal Reasoning,Textual,b,b,87.22681,81.41989043478263,0.06657264624508663,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia14,USER_13,Logical Reasoning,Graphical,a,d,36.73413,62.11906499999999,-0.6910449492066367,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,0
NewMedia2,USER_13,Critical Thinking,Textual,a,b,41.58398,43.53073565217391,-0.04681503916108831,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia12,USER_13,Inductive Reasoning,Graphical,d,d,18.30017,28.09609978260869,-0.5352917367766906,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,0
NewMedia20,USER_13,Spatial Reasoning,Graphical,c,c,85.62598,49.77474869565217,0.4186957195041485,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia18,USER_13,Mechanical Reasoning,Graphical,a,a,71.03687,56.30706782608695,0.20735432422505445,0.06287290412319332,0.08876550860000143,-0.09037642436890908,0.8591100892817959,0.33436118010805743,1
NewMedia22,USER_14,Verbal Reasoning,Textual,d,d,119.57388,90.9118658695652,0.23970129705948154,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,1
NewMedia16,USER_14,Mechanical Reasoning,Graphical,b,b,34.84476,19.867627391304342,0.42982453053760905,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,1
NewMedia10,USER_14,Inductive Reasoning,Graphical,d,b,80.30078,54.16188673913045,0.32551232081269393,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,1
NewMedia13,USER_14,Logical Reasoning,Graphical,d,d,180.06723,53.29494456521738,0.7040275203588272,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,1
NewMedia3,USER_14,Critical Thinking,Textual,a,b,86.48303,44.91522913043478,0.4806469069083867,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,1
NewMedia23,USER_14,Verbal Reasoning,Textual,d,a,97.08685,109.81043217391304,-0.1310536099782107,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia2,USER_14,Critical Thinking,Textual,a,a,50.55963,43.53073565217391,0.13902187076578862,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia15,USER_14,Logical Reasoning,Graphical,c,b,95.17815999999999,41.983887826086956,0.5588915794748821,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,1
NewMedia24,USER_14,Verbal Reasoning,Textual,b,d,145.85797,81.41989043478263,0.4417864828724641,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,1
NewMedia4,USER_14,Deductive Reasoning,Textual,a,c,63.782230000000006,63.60174478260869,0.002829710052334445,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia19,USER_14,Spatial Reasoning,Graphical,b,c,240.68762,60.0733354347826,0.7504095331750649,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,1
NewMedia5,USER_14,Deductive Reasoning,Textual,b,b,95.52625,66.91064043478262,0.2995575516176693,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,1
NewMedia6,USER_14,Deductive Reasoning,Textual,a,c,144.64551,90.38850673913043,0.3751032663293148,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,1
NewMedia18,USER_14,Mechanical Reasoning,Graphical,a,b,69.12085,56.30706782608695,0.18538230033214367,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia11,USER_14,Inductive Reasoning,Graphical,b,c,47.87317,59.445183913043486,-0.2417223240709459,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia1,USER_14,Critical Thinking,Textual,b,a,39.935790000000004,53.46044000000001,-0.3386598837784356,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia20,USER_14,Spatial Reasoning,Graphical,c,d,31.207890000000003,49.77474869565217,-0.5949411733908372,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia21,USER_14,Spatial Reasoning,Graphical,b,c,38.690059999999995,47.02179413043478,-0.21534559859650707,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia9,USER_14,Diagrammatic Reasoning,Graphical,b,b,71.70654,80.25072065217392,-0.1191548309564779,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia12,USER_14,Inductive Reasoning,Graphical,d,d,40.88708,28.09609978260869,0.3128367253761165,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,1
NewMedia7,USER_14,Diagrammatic Reasoning,Graphical,b,c,52.98461999999999,63.05325891304349,-0.19002946351306255,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia14,USER_14,Logical Reasoning,Graphical,a,a,30.846190000000004,62.11906499999999,-1.013832664585156,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia17,USER_14,Mechanical Reasoning,Graphical,b,b,25.74841,26.93287130434783,-0.04600133772717724,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia8,USER_14,Diagrammatic Reasoning,Graphical,c,c,55.64355,80.11716369565217,-0.43982840231531184,0.07979009611502727,0.42982453053760905,0.23221997272884945,0.7953623236174174,0.16125031780352853,0
NewMedia10,USER_15,Inductive Reasoning,Graphical,d,a,13.42349,54.16188673913045,-3.0348587989509768,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,0
NewMedia21,USER_15,Spatial Reasoning,Graphical,b,c,9.56573,47.02179413043478,-3.9156514066814316,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,0
NewMedia24,USER_15,Verbal Reasoning,Textual,b,b,45.69598,81.41989043478263,-0.7817735922237059,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia9,USER_15,Diagrammatic Reasoning,Graphical,b,b,54.337709999999994,80.25072065217392,-0.4768881620549325,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia15,USER_15,Logical Reasoning,Graphical,c,a,57.103519999999996,41.983887826086956,0.264775834728105,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia20,USER_15,Spatial Reasoning,Graphical,c,c,25.64108,49.77474869565217,-0.9412110837629372,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia17,USER_15,Mechanical Reasoning,Graphical,b,b,14.100220000000002,26.93287130434783,-0.9101029135962296,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia5,USER_15,Deductive Reasoning,Textual,b,a,58.06879,66.91064043478262,-0.15226510548579747,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia16,USER_15,Mechanical Reasoning,Graphical,b,b,11.57465,19.867627391304342,-0.7164775946835837,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia4,USER_15,Deductive Reasoning,Textual,a,a,16.9538,63.60174478260869,-2.751474287924164,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,0
NewMedia13,USER_15,Logical Reasoning,Graphical,d,d,18.480710000000002,53.29494456521738,-1.8838147757968928,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,0
NewMedia7,USER_15,Diagrammatic Reasoning,Graphical,b,b,33.211,63.05325891304349,-0.8985655027865312,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia12,USER_15,Inductive Reasoning,Graphical,d,d,11.61487,28.09609978260869,-1.418976689589181,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,0
NewMedia6,USER_15,Deductive Reasoning,Textual,a,b,59.241330000000005,90.38850673913043,-0.525767681770994,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia8,USER_15,Diagrammatic Reasoning,Graphical,c,b,38.88409,80.11716369565217,-1.0604098924689291,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,0
NewMedia19,USER_15,Spatial Reasoning,Graphical,b,b,36.1449,60.0733354347826,-0.6620141551030049,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia2,USER_15,Critical Thinking,Textual,a,b,34.62415,43.53073565217391,-0.2572362253564032,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia18,USER_15,Mechanical Reasoning,Graphical,a,b,28.9837,56.30706782608695,-0.942714968278272,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia23,USER_15,Verbal Reasoning,Textual,d,d,66.61578,109.81043217391304,-0.6484147175626112,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia14,USER_15,Logical Reasoning,Graphical,a,a,87.86981,62.11906499999999,0.2930556581378748,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia1,USER_15,Critical Thinking,Textual,b,a,20.343629999999997,53.46044000000001,-1.627871230453955,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,0
NewMedia22,USER_15,Verbal Reasoning,Textual,d,d,58.342769999999994,90.9118658695652,-0.5582370509587598,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia3,USER_15,Critical Thinking,Textual,a,b,23.46436,44.91522913043478,-0.9141893974706654,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia11,USER_15,Inductive Reasoning,Graphical,b,b,33.15747,59.445183913043486,-0.7928142259660789,-1.0547457485858356,-0.7164775946835837,-1.0151857326229985,0.7017579409667749,-0.5774731500974549,1
NewMedia12,USER_16,Inductive Reasoning,Graphical,d,d,26.392059999999997,28.09609978260869,-0.06456638029046206,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia9,USER_16,Diagrammatic Reasoning,Graphical,b,b,120.72549,80.25072065217392,0.3352628293148868,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia7,USER_16,Diagrammatic Reasoning,Graphical,b,b,64.30487,63.05325891304349,0.01946370604522657,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia22,USER_16,Verbal Reasoning,Textual,d,d,145.94522,90.9118658695652,0.3770822650473568,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia10,USER_16,Inductive Reasoning,Graphical,d,b,133.18469,54.16188673913045,0.5933324863456121,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia14,USER_16,Logical Reasoning,Graphical,a,b,69.20782,62.11906499999999,0.10242708121712267,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia15,USER_16,Logical Reasoning,Graphical,c,c,68.40411,41.983887826086956,0.3862373499766759,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia23,USER_16,Verbal Reasoning,Textual,d,d,153.52123999999998,109.81043217391304,0.2847215657330996,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia3,USER_16,Critical Thinking,Textual,a,b,58.2298,44.91522913043478,0.2286556173911849,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia19,USER_16,Spatial Reasoning,Graphical,b,b,42.84924,60.0733354347826,-0.40196968335453787,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,0
NewMedia17,USER_16,Mechanical Reasoning,Graphical,b,b,23.20386,26.93287130434783,-0.16070650763915265,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia11,USER_16,Inductive Reasoning,Graphical,b,b,267.63477,59.445183913043486,0.7778869168866083,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia13,USER_16,Logical Reasoning,Graphical,d,d,81.29236,53.29494456521738,0.3444040182224088,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia20,USER_16,Spatial Reasoning,Graphical,c,c,70.73510999999999,49.77474869565217,0.2963218874523251,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia4,USER_16,Deductive Reasoning,Textual,a,a,103.16248,63.60174478260869,0.3834798777364727,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia5,USER_16,Deductive Reasoning,Textual,b,b,114.34875,66.91064043478262,0.4148546404330382,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia21,USER_16,Spatial Reasoning,Graphical,b,b,51.81836,47.02179413043478,0.0925649879611246,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia16,USER_16,Mechanical Reasoning,Graphical,b,b,14.79004,19.867627391304342,-0.34331126834709996,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,0
NewMedia8,USER_16,Diagrammatic Reasoning,Graphical,c,c,114.76453000000001,80.11716369565217,0.3018996052556293,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia1,USER_16,Critical Thinking,Textual,b,a,68.46387,53.46044000000001,0.2191437615197621,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia6,USER_16,Deductive Reasoning,Textual,a,a,169.3092,90.38850673913043,0.4661335193886072,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia2,USER_16,Critical Thinking,Textual,a,b,40.99414,43.53073565217391,-0.06187703052616564,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia24,USER_16,Verbal Reasoning,Textual,b,b,82.6853,81.41989043478263,0.015303924218904474,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia18,USER_16,Mechanical Reasoning,Graphical,a,a,72.78491,56.30706782608695,0.2263909122634492,0.20138067009383653,-0.34331126834709996,-0.18952805209223825,0.8705871096969752,0.3759791167230212,1
NewMedia19,USER_17,Spatial Reasoning,Graphical,b,a,66.9191,60.0733354347826,0.1022991128873132,-0.1832827681926612,0.0300677133957277,0.0051248820601854,0.4976244333046671,-0.7775021272101174,1
NewMedia14,USER_17,Logical Reasoning,Graphical,a,a,66.65085,62.11906499999999,0.06799290631702391,-0.1832827681926612,0.0300677133957277,0.0051248820601854,0.4976244333046671,-0.7775021272101174,1
NewMedia15,USER_17,Logical Reasoning,Graphical,c,b,32.35376,41.983887826086956,-0.2976509631674019,-0.1832827681926612,0.0300677133957277,0.0051248820601854,0.4976244333046671,-0.7775021272101174,0
NewMedia10,USER_17,Inductive Reasoning,Graphical,d,a,50.680240000000005,54.16188673913045,-0.06869830804136774,-0.1832827681926612,0.0300677133957277,0.0051248820601854,0.4976244333046671,-0.7775021272101174,0
NewMedia21,USER_17,Spatial Reasoning,Graphical,b,c,38.82379,47.02179413043478,-0.21115929512380874,-0.1832827681926612,0.0300677133957277,0.0051248820601854,0.4976244333046671,-0.7775021272101174,0
NewMedia6,USER_17,Deductive Reasoning,Textual,a,a,80.86346,90.38850673913043,-0.11779172866373055,-0.1832827681926612,0.0300677133957277,0.0051248820601854,0.4976244333046671,-0.7775021272101174,0
NewMedia18,USER_17,Mechanical Reasoning,Graphical,a,a,165.00232,56.30706782608695,0.6587498416623054,-0.1832827681926612,0.0300677133957277,0.0051248820601854,0.4976244333046671,-0.7775021272101174,1
NewMedia20,USER_17,Spatial Reasoning,Graphical,c,d,36.660579999999996,49.77474869565217,-0.35771852752062755,-0.1832827681926612,0.0300677133957277,0.0051248820601854,0.4976244333046671,-0.7775021272101174,0
