obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
252, 257.9, 1592331, 396420, 23966, 119578, 23619, 34167, 12381, 12679, 37, 50, NA, 2215141,  4
253, 258.9, 1347845, 121002, 15535, 7606, 16629, 8530, 6365, 1530, 35, 29, NA, 1525042,  4
254, 259.9, 102115, 200417, 12878, 32153, 11005, 17649, 8698, 5647, 26, 23, NA, 390562,  4
255, 261.0, 13165, 9816, 7266, 4252, 1289, 4187, 799, 1006, 35, 35, NA, 41780,  4
256, 261.9, 19569, 7459, 6999, 1075, 3594, 3578, 3122, 606, 50, 40, NA, 46002,  4
257, 263.0, 66295, 28258, 9293, 6901, 8555, 6260, 2552, 963, 61, 48, NA, 129077,  4
258, 263.9, 91232, 14393, 855, 2093, 512, 1146, 500, 246, 60, 48, NA, 110977,  4
259, 264.9, 9492, 11482, 5822, 4810, 5556, 3005, 1937, 1773, 53, 43, NA, 43877,  4
260, 265.9, 142387, 174902, 8292, 34948, 23627, 16973, 4879, 3848, 41, 34, NA, 409856,  4
261, 267.0, 39246, 46285, 6129, 6203, 10248, 4604, 1346, 450, 34, 26, NA, 114511,  4
262, 267.9, 8489, 6533, 6155, 1348, 1226, 3362, 1024, 887, 50, 41, NA, 29024,  4
263, 268.9, 29984, 12505, 2208, 1614, 2951, 1284, 1347, 406, 43, 30, NA, 52299,  4
264, 270.0, 5492, 6312, 5128, 8543, 1737, 2653, 1774, 399, 50, 51, NA, 32038,  4
265, 270.9, 80301, 83632, 4035, 2614, 1581, 1814, 860, 643, 35, 40, NA, 175480,  4
266, 271.9, 3584, 26686, 4693, 2414, 5880, 1597, 948, 684, 14, 26, NA, 46486,  4
267, 272.9, 9067, 14335, 3392, 2528, 4953, 2913, 1455, 1024, 23, 29, NA, 39667,  4
268, 274.0, 15731, 13154, 6498, 1553, 2083, 2791, 1756, 615, 23, 17, NA, 44181,  4
269, 274.9, 97134, 30755, 5897, 5223, 10513, 4252, 3234, 3067, 44, 29, NA, 160075,  4
270, 275.9, 1381, 13926, 3548, 2304, 2875, 2775, 3104, 1691, 57, 35, NA, 31604,  4
271, 277.0, 15803, 7776, 8880, 1296, 1211, 2743, 977, 590, 57, 47, NA, 39276,  4
272, 278.9, 12868, 22695, 26123, 61185, 29500, 15751, 4323, 2391, 60, 56, NA, 174836,  4
273, 279.9, 1077783, 39259, 5858, 9973, 3206, 2488, 5239, 867, 50, 61, NA, 1144673,  4
274, 281.0, 605518, 83045, 1605, 8227, 7284, 6763, 2393, 2159, 41, 51, NA, 716994,  4
275, 281.9, 27903, 33568, 28696, 4421, 7073, 8184, 7984, 3390, 38, 50, NA, 121219,  4
276, 283.9, 116059, 44364, 3211, 7408, 9552, 4032, 1822, 2200, 29, 29, NA, 188648,  4
277, 284.9, 94542, 95344, 16504, 19846, 9363, 10499, 6674, 2911, 37, 27, NA, 255683,  4
278, 285.9, 75312, 7497, 4110, 230, 674, 1127, 815, 380, 40, 43, NA, 90145,  4
279, 286.9, 7151, 3335, 9620, 2040, 4276, 4767, 2008, 1045, 53, 44, NA, 34242,  4
280, 287.9, 255861, 311576, 30174, 22932, 13763, 26679, 8001, 6562, 53, 43, NA, 675548,  4
281, 288.9, 189388, 25285, 2201, 10129, 7350, 5229, 2773, 1273, 60, 43, NA, 243628,  4
282, 289.9, 8440, 9430, 4550, 18194, 4010, 4453, 1843, 829, 64, 54, NA, 51749,  4
283, 290.9, 34594, 11839, 2355, 7111, 5161, 6029, 3892, 1107, 61, 47, NA, 72088,  4
284, 292.0, 833744, 463680, 105851, 20994, 22939, 35241, 16059, 7405, 57, 51, NA, 1505913,  4
285, 293.0, 35558, 20175, 1319, 3730, 7420, 1767, 787, 711, 50, 44, NA, 71467,  4
286, 293.9, 4503, 9104, 2174, 9787, 4757, 2336, 2338, 1706, 48, 38, NA, 36705,  4
287, 294.9, 192790, 29613, 8955, 2200, 2093, 3406, 2609, 2302, 34, 35, NA, 243968,  4
288, 295.9, 20063, 10177, 1520, 5751, 983, 1971, 923, 1215, 43, 44, NA, 42603,  4
289, 296.9, 30112, 11498, 11957, 2271, 6297, 3469, 1678, 853, 51, 57, NA, 68135,  4
290, 297.9, 436517, 191259, 21517, 8097, 6201, 8946, 6153, 1422, 38, 41, NA, 680112,  4
291, 299.0, 64929, 45613, 11208, 3637, 4786, 1826, 1509, 945, 24, 41, NA, 134453,  4
292, 299.9, 8627, 10775, 19620, 2274, 10125, 2637, 2118, 2343, 21, 47, NA, 58519,  4
293, 300.9, 363986, 32913, 6737, 7771, 13065, 7910, 2437, 2864, 24, 38, NA, 437683,  4
294, 302.0, 627477, 109760, 18257, 2208, 4210, 6419, 3464, 2623, 26, 38, NA, 774418,  4
295, 302.9, 353697, 147705, 17630, 14386, 27905, 22122, 14403, 6017, 44, 34, NA, 603865,  4
296, 303.9, 33452, 40261, 1348, 16198, 4003, 3049, 2934, 3381, 38, 23, NA, 104626,  4
297, 304.9, 107725, 2965, 8344, 1467, 1550, 3588, 4060, 1364, 44, 38, NA, 131063,  4
298, 306.0, 245184, 58311, 7699, 17520, 7572, 11187, 14975, 3478, 56, 47, NA, 365926,  4
299, 306.9, 26432, 13420, 2789, 4473, 2402, 5691, 1773, 785, 66, 53, NA, 57765,  4
300, 307.9, 29168, 59257, 9139, 1570, 4430, 9276, 4374, 946, 78, 43, NA, 118160,  4
301, 309.0, 93890, 15145, 5344, 1477, 1355, 797, 537, 412, 53, 30, NA, 118957,  4
302, 310.0, 113129, 12498, 4089, 3390, 2969, 2535, 2100, 1022, 53, 35, NA, 141732,  4
303, 310.9, 1116747, 57605, 14101, 7854, 13747, 8054, 4325, 4882, 41, 30, NA, 1227315,  4
304, 311.9, 7472, 10861, 5856, 7950, 2359, 6514, 1477, 772, 48, 48, NA, 43261,  4
305, 312.9, 12090, 23563, 5389, 13410, 2268, 1870, 1219, 556, 51, 54, NA, 60365,  4
306, 313.9, 134847, 164152, 9258, 16023, 9286, 6181, 4293, 1512, 35, 44, NA, 345552,  4
307, 314.9, 1130263, 114017, 24800, 20501, 11970, 8311, 4064, 1329, 26, 47, NA, 1315255,  4
308, 315.9, 42145, 44659, 7416, 14822, 3867, 4272, 2991, 1168, 8, 40, NA, 121340,  4
309, 317.0, 871497, 194450, 8903, 48477, 13925, 33673, 22815, 2881, 23, 29, NA, 1196621,  4
310, 317.9, 140559, 65080, 19013, 8435, 5095, 3535, 2246, 2578, 24, 40, NA, 246541,  4
311, 318.9, 5280, 9907, 5316, 6746, 641, 2643, 1466, 798, 35, 50, NA, 32797,  4
312, 319.9, 60200, 7729, 14238, 24975, 10907, 20193, 2663, 1971, 57, 57, NA, 142876,  4
313, 320.9, 23901, 9739, 2975, 3892, 1521, 5260, 1265, 1530, 67, 63, NA, 50083,  4
314, 321.9, 4797, 9337, 1559, 5255, 2678, 1864, 1630, 839, 83, 66, NA, 27959,  4
315, 322.9, 15980, 22283, 9133, 3333, 1589, 2238, 1222, 562, 74, 60, NA, 56340,  4
316, 324.0, 45587, 73982, 7873, 14335, 3215, 5008, 788, 1522, 47, 44, NA, 152310,  4
317, 325.0, 17625, 20486, 9752, 5467, 1528, 3743, 1905, 537, 35, 50, NA, 61043,  4
318, 325.9, 13235, 8153, 3145, 6376, 4584, 1639, 1610, 1040, 30, 53, NA, 39782,  4
319, 326.9, 103294, 67634, 16129, 14753, 12273, 3031, 2480, 1063, 21, 50, NA, 220657,  4
320, 327.9, 440667, 37807, 6898, 2817, 5208, 3811, 2061, 858, 26, 48, NA, 500127,  4
321, 328.9, 30477, 18375, 7849, 8635, 9440, 6152, 1065, 266, 34, 47, NA, 82259,  4
322, 329.9, 42355, 7437, 659, 7179, 5012, 1777, 2059, 304, 37, 44, NA, 66782,  4
323, 330.9, 35116, 19099, 1432, 824, 2026, 3100, 1085, 1040, 56, 30, NA, 63722,  4
324, 331.9, 1437151, 242514, 75143, 9932, 12629, 15402, 9359, 5100, 51, 35, NA, 1807230,  4
325, 332.9, 7587, 28005, 22308, 13858, 12992, 3161, 1022, 1736, 35, 40, NA, 90669,  4
326, 333.9, 262550, 9952, 5880, 2243, 2166, 1375, 599, 156, 29, 40, NA, 284921,  4
327, 335.0, 11101, 5018, 5058, 607, 737, 1464, 795, 606, 27, 61, NA, 25386,  4
328, 335.9, 68020, 30775, 2784, 1899, 2866, 2784, 1474, 1088, 34, 53, NA, 111690,  4
329, 336.9, 519868, 499331, 50994, 17447, 9047, 32042, 7291, 6875, 35, 34, NA, 1142895,  4
330, 337.9, 49770, 16273, 2278, 3489, 4761, 1822, 2547, 870, 37, 24, NA, 81810,  4
331, 338.9, 24528, 39824, 6972, 4599, 1832, 5249, 1259, 1702, 35, 13, NA, 85965,  4
332, 339.9, 4596, 6056, 14242, 6391, 2831, 2943, 1904, 911, 38, 40, NA, 39874,  4
333, 341.0, 632850, 195199, 34498, 14063, 25304, 25093, 10036, 2917, 47, 44, NA, 939960,  4
334, 342.0, 123991, 117305, 11863, 21017, 21310, 21275, 7101, 1995, 51, 43, NA, 325857,  4
335, 342.9, 161818, 33687, 4878, 13433, 4509, 9311, 1409, 1247, 60, 48, NA, 230292,  4
336, 343.9, 8562, 6776, 2353, 2186, 1741, 1138, 704, 569, 57, 34, NA, 24029,  4
337, 344.9, 7987, 8811, 6986, 4180, 2970, 1658, 910, 730, 54, 48, NA, 34232,  4
338, 345.9, 18217, 3661, 2449, 2419, 1190, 1393, 900, 1031, 56, 61, NA, 31260,  4
339, 346.9, 407453, 381623, 29153, 19676, 38374, 21746, 11034, 6986, 38, 48, NA, 916045,  4
340, 347.9, 8481, 14953, 10188, 1884, 3439, 2773, 1263, 978, 38, 50, NA, 43959,  4
341, 348.9, 82315, 93744, 31986, 17671, 18667, 19628, 8160, 8389, 44, 41, NA, 280560,  4
342, 349.9, 1747601, 393720, 56428, 15683, 30960, 21574, 14837, 6309, 29, 24, NA, 2287112,  4
343, 350.9, 29527, 10872, 5530, 3583, 1097, 1395, 1548, 569, 34, 43, NA, 54121,  4
344, 351.9, 65541, 239869, 13607, 27643, 2242, 11141, 1471, 2037, 21, 30, NA, 363551,  4
345, 353.0, 49040, 45058, 2481, 4542, 2441, 2036, 7048, 2922, 7, 21, NA, 115568,  4
346, 353.9, 314512, 136743, 28784, 26501, 6665, 19554, 1365, 1269, 17, 29, NA, 535393,  4
347, 354.9, 1432501, 156325, 33024, 12895, 11242, 6542, 3566, 2036, 8, 20, NA, 1658131,  4
348, 355.9, 45564, 6135, 9818, 1838, 2024, 2308, 3137, 426, 24, 40, NA, 71250,  4
349, 357.0, 10241, 11775, 7181, 8237, 775, 2932, 3091, 2939, 37, 61, NA, 47171,  4
350, 357.9, 720059, 71928, 41584, 46202, 38996, 22053, 17290, 5227, 40, 66, NA, 963339,  4
351, 358.9, 2604939, 134280, 14618, 12322, 17073, 14575, 4831, 1322, 53, 61, NA, 2803960,  4
352, 360.0, 10234, 18250, 1167, 400, 2037, 2088, 2256, 562, 51, 34, NA, 36994,  4
353, 360.9, 845330, 35568, 28862, 2566, 25416, 8413, 10862, 2359, 53, 24, NA, 959376,  4
354, 361.9, 194901, 459568, 26061, 60207, 36057, 27407, 8108, 3339, 41, 11, NA, 815648,  4
355, 362.9, 1284585, 106473, 37927, 5314, 9812, 32136, 8293, 6923, 51, 16, NA, 1491463,  4
356, 363.9, 235990, 62668, 5042, 13301, 10389, 7788, 1587, 2710, 50, 27, NA, 339475,  4
357, 364.9, 5469, 22568, 8240, 1698, 3299, 3870, 1001, 1397, 50, 24, NA, 47542,  4
358, 365.9, 71899, 15865, 3539, 2439, 3077, 2794, 2903, 1030, 61, 29, NA, 103546,  4
359, 367.0, 768718, 28747, 48298, 86348, 49926, 14959, 12022, 4911, 51, 48, NA, 1013929,  4
360, 367.9, 103563, 41925, 1803, 3199, 3925, 3540, 1891, 1021, 48, 40, NA, 160867,  4
361, 368.9, 291273, 32630, 28806, 28939, 8415, 8694, 4588, 2550, 44, 53, NA, 405895,  4
362, 369.9, 235503, 208864, 35899, 12038, 11474, 14487, 7195, 2049, 35, 50, NA, 527509,  4
363, 370.9, 370915, 21926, 59165, 21085, 8751, 10555, 2933, 2849, 35, 51, NA, 498179,  4
364, 371.9, 5145, 6209, 8614, 1379, 1777, 2376, 2841, 653, 44, 75, NA, 28994,  4
365, 373.0, 126322, 97987, 10232, 10847, 3636, 9503, 1820, 1545, 41, 54, NA, 261892,  4
366, 373.9, 49974, 9028, 11427, 3901, 3781, 5034, 1531, 596, 57, 70, NA, 85272,  4
367, 374.9, 14138, 2824, 5537, 2428, 2996, 7390, 1538, 484, 80, 60, NA, 37335,  4
368, 375.9, 1093963, 78974, 17678, 36832, 17827, 13870, 5520, 4046, 74, 53, NA, 1268710,  4
369, 376.9, 55355, 52022, 26649, 16165, 17124, 10831, 3269, 2413, 77, 64, NA, 183828,  4
370, 378.0, 136287, 55383, 30451, 7964, 3977, 8173, 1741, 1738, 64, 60, NA, 245714,  4
371, 378.9, 222962, 14402, 3296, 1773, 1345, 1497, 757, 545, 38, 51, NA, 246577,  4
372, 379.9, 229944, 48904, 13739, 5348, 2539, 4784, 5347, 1614, 35, 48, NA, 312219,  4
373, 380.9, 105769, 42310, 6160, 2352, 2145, 1729, 776, 1211, 20, 37, NA, 162452,  4
374, 381.9, 24304, 55065, 13459, 4414, 16418, 10590, 1917, 770, 26, 26, NA, 126937,  4
375, 382.9, 446673, 141999, 10298, 12989, 23642, 16693, 13081, 7039, 29, 17, NA, 672414,  4
376, 383.9, 100484, 178239, 81394, 47732, 18387, 22664, 18456, 5127, 30, 23, NA, 472483,  4
377, 385.0, 89506, 24763, 8469, 4903, 1557, 2089, 1175, 1009, 37, 34, NA, 133471,  4
378, 385.9, 30041, 2349, 4580, 1834, 5652, 2849, 1377, 1166, 47, 44, NA, 49848,  4
379, 386.9, 535752, 64294, 20330, 11976, 10000, 12625, 1822, 3022, 50, 56, NA, 659821,  4
380, 387.9, 1957490, 255174, 51364, 56056, 35508, 26362, 10626, 4384, 50, 51, NA, 2396964,  4
381, 389.0, 106979, 137214, 41196, 19759, 18569, 16087, 11302, 10691, 53, 47, NA, 361797,  4
382, 389.9, 80961, 21670, 10472, 3900, 2577, 5634, 1824, 3302, 44, 44, NA, 130340,  4
383, 390.9, 450265, 97100, 11721, 12890, 16398, 14869, 2560, 1343, 43, 38, NA, 607146,  4
384, 391.9, 16481, 11443, 525, 1172, 4018, 2830, 1587, 685, 57, 24, NA, 38741,  4
385, 392.9, 653167, 24219, 5427, 11157, 18258, 12897, 6042, 3176, 75, 24, NA, 734343,  4
386, 393.9, 44633, 3047, 2014, 2128, 1557, 982, 301, 338, 74, 29, NA, 55000,  4
387, 394.9, 77377, 11840, 1924, 2324, 4568, 4226, 2050, 1210, 83, 29, NA, 105519,  4
388, 396.0, 744593, 419137, 104948, 51353, 63391, 48556, 6036, 12075, 69, 41, NA, 1450089,  4
389, 396.9, 129143, 7441, 3386, 1761, 1194, 982, 487, 150, 53, 47, NA, 144544,  4
390, 397.9, 59287, 66896, 2136, 16761, 18849, 8944, 2041, 2984, 50, 30, NA, 177898,  4
391, 398.9, 35402, 29621, 15783, 6050, 8880, 7093, 6643, 1745, 41, 40, NA, 111217,  4
392, 399.9, 17927, 11356, 15730, 7027, 2657, 3797, 4306, 2950, 44, 56, NA, 65750,  4
393, 400.9, 222589, 341199, 88254, 36827, 56669, 38647, 15101, 4016, 44, 50, NA, 803302,  4
394, 401.9, 71151, 145361, 17682, 2639, 3678, 9205, 3758, 1991, 37, 44, NA, 255465,  4
395, 403.0, 11955, 8138, 3389, 9384, 5627, 4647, 3327, 1338, 43, 50, NA, 47805,  4
396, 403.9, 7362, 36766, 9214, 12716, 17648, 4575, 2091, 4510, 38, 37, NA, 94882,  4
397, 405.0, 66445, 2503, 9735, 3674, 5464, 2514, 1637, 1156, 44, 51, NA, 93128,  4
398, 405.9, 7353, 6927, 5896, 13819, 5498, 6883, 3615, 5409, 64, 74, NA, 55400,  4
399, 406.9, 464956, 135638, 48845, 4623, 11301, 14067, 12205, 7025, 50, 64, NA, 698660,  4
400, 407.9, 33345, 21100, 5338, 6580, 5001, 3192, 3677, 685, 53, 66, NA, 78918,  4
401, 408.9, 10366, 7751, 8162, 1615, 1830, 2924, 2010, 1347, 53, 61, NA, 36005,  4
402, 410.0, 95362, 65615, 1325, 7859, 3036, 5378, 2966, 1974, 38, 38, NA, 183515,  4
403, 410.9, 165681, 20182, 10451, 2678, 6228, 10405, 695, 497, 54, 38, NA, 216817,  4
404, 411.9, 47336, 37062, 2288, 8239, 2915, 2608, 601, 339, 50, 34, NA, 101388,  4
405, 412.9, 66545, 41321, 5552, 8656, 2968, 4647, 1147, 2433, 43, 23, NA, 133269,  4
406, 414.0, 2127350, 517501, 93897, 79117, 51132, 57681, 37851, 5974, 44, 34, NA, 2970503,  4
407, 414.9, 21929, 8364, 2192, 3959, 2044, 1974, 710, 626, 37, 37, NA, 41798,  4
408, 415.9, 225011, 102616, 12000, 62508, 71187, 24220, 12150, 6964, 47, 41, NA, 516656,  4
409, 416.9, 60390, 30976, 28105, 14671, 19928, 7916, 3369, 2341, 48, 50, NA, 167696,  4
410, 417.9, 236944, 241413, 34396, 38605, 16187, 39429, 18747, 9538, 53, 48, NA, 635259,  4
411, 418.9, 173387, 22867, 3986, 1135, 6608, 6589, 5299, 1448, 60, 35, NA, 221319,  4
412, 419.9, 1149123, 423511, 83804, 13095, 50600, 43840, 28088, 8835, 53, 27, NA, 1800896,  4
413, 421.0, 1585188, 240667, 43122, 54178, 40517, 51354, 45029, 7849, 56, 17, NA, 2067904,  4
414, 421.9, 116238, 27167, 12366, 13747, 7283, 10978, 1522, 2723, 63, 26, NA, 192024,  4
415, 422.9, 883779, 186492, 42749, 17081, 21586, 24616, 9249, 6193, 51, 30, NA, 1191745,  4
416, 423.9, 553810, 99876, 15796, 18953, 10861, 23899, 16115, 4521, 60, 35, NA, 743831,  4
417, 424.9, 1555340, 78368, 9114, 28270, 23286, 16126, 12579, 5887, 60, 37, NA, 1728970,  4
418, 425.9, 20650, 15938, 4469, 6243, 4419, 2494, 2729, 2321, 50, 35, NA, 59263,  4
419, 426.9, 646538, 108705, 22450, 35322, 16198, 12120, 22355, 4080, 47, 41, NA, 867768,  4
420, 428.0, 8842, 21580, 9131, 3922, 2335, 3901, 1836, 710, 41, 48, NA, 52257,  4
421, 428.9, 69451, 3578, 277, 3582, 976, 1742, 798, 308, 48, 54, NA, 80712,  4
422, 429.9, 125112, 8624, 5274, 2741, 4604, 3483, 3268, 1983, 57, 54, NA, 155089,  4
423, 430.9, 13944, 1964, 13675, 3073, 2232, 2123, 2372, 1643, 63, 75, NA, 41026,  4
424, 431.9, 226506, 12296, 9439, 14565, 11178, 6487, 3102, 1948, 67, 80, NA, 285521,  4
425, 432.9, 89256, 17249, 1793, 5957, 6660, 4899, 3049, 755, 66, 70, NA, 129618,  4
426, 433.9, 42681, 22873, 14114, 2654, 3021, 5453, 3207, 1067, 63, 74, NA, 95070,  4
427, 434.9, 15750, 19520, 3857, 8151, 9852, 3827, 1789, 1225, 63, 50, NA, 63971,  4
428, 435.9, 62872, 10692, 5733, 3255, 3960, 4558, 1735, 1811, 66, 44, NA, 94616,  4
429, 437.0, 23105, 133922, 53067, 14126, 11863, 16024, 11157, 6499, 54, 50, NA, 269763,  4
430, 437.9, 15751, 6876, 169, 4698, 4527, 3469, 2965, 1166, 64, 44, NA, 39621,  4
431, 439.0, 49696, 19882, 12734, 10136, 2109, 3364, 1936, 1319, 60, 56, NA, 101176,  4
432, 439.9, 18140, 27529, 2093, 3663, 3266, 5174, 2256, 835, 54, 44, NA, 62956,  4
433, 440.9, 521391, 62354, 10971, 14646, 14928, 11806, 5826, 5864, 61, 40, NA, 647786,  4
434, 441.9, 64916, 10638, 10386, 3315, 9184, 6503, 2436, 454, 60, 47, NA, 107832,  4
435, 442.9, 47781, 9934, 10862, 22075, 7314, 7527, 2549, 1251, 69, 50, NA, 109293,  4
436, 443.9, 7999, 10635, 3861, 9096, 8801, 4744, 3706, 1053, 74, 63, NA, 49895,  4
437, 444.9, 60975, 2247, 4205, 1136, 1672, 2385, 4746, 2182, 84, 74, NA, 79548,  4
438, 446.0, 4320, 3960, 6725, 4942, 3062, 3561, 3228, 2631, 81, 81, NA, 32429,  4
439, 446.9, 31223, 4039, 5228, 2283, 2418, 4358, 1565, 2179, 90, 74, NA, 53293,  4
440, 447.9, 23427, 8399, 5856, 1724, 4366, 4495, 6630, 1535, 93, 70, NA, 56432,  4
441, 448.9, 115048, 6702, 9505, 11676, 5839, 4324, 4152, 1200, 84, 75, NA, 158446,  4
442, 449.9, 22612, 15104, 13968, 4779, 7977, 3100, 4971, 1301, 75, 70, NA, 73812,  4
443, 450.9, 580656, 128058, 1589, 46807, 7710, 4141, 15956, 5739, 43, 63, NA, 790656,  4
444, 451.9, 44606, 22533, 5628, 3929, 4527, 6089, 3365, 1145, 37, 57, NA, 91822,  4
445, 453.0, 218410, 64424, 10357, 2210, 6533, 2249, 2451, 4182, 16, 38, NA, 310816,  4
446, 453.9, 26564, 3208, 8803, 4009, 2601, 1640, 2005, 1063, 17, 47, NA, 49893,  4
447, 454.9, 989913, 83513, 13173, 13256, 8448, 7913, 4083, 3992, 29, 43, NA, 1124291,  4
448, 455.9, 101669, 106940, 9124, 14454, 3501, 8548, 1780, 751, 17, 40, NA, 246767,  4
449, 457.0, 42534, 29074, 3085, 6482, 706, 8839, 1554, 633, 43, 43, NA, 92907,  4
450, 457.9, 540801, 66972, 2662, 22887, 12268, 5123, 3402, 354, 38, 24, NA, 654469,  4
451, 458.9, 1079383, 190604, 76558, 8067, 40837, 18251, 6731, 3951, 35, 27, NA, 1424382,  4
452, 459.9, 145147, 18640, 16024, 4211, 9002, 6216, 2226, 1687, 47, 40, NA, 203153,  4
453, 460.9, 372954, 55957, 17823, 25201, 12726, 11521, 6407, 4903, 38, 48, NA, 507492,  4
454, 461.9, 16877, 26453, 1593, 2513, 3232, 5710, 1790, 1219, 51, 38, NA, 59387,  4
455, 462.9, 1071571, 129255, 24616, 21503, 9515, 17026, 2283, 1575, 57, 38, NA, 1277344,  4
456, 464.0, 91601, 62448, 21108, 31105, 27592, 21158, 12144, 2373, 60, 37, NA, 269529,  4
457, 464.9, 12397, 11675, 4153, 2041, 3242, 3602, 3135, 1525, 67, 29, NA, 41770,  4
458, 465.9, 42757, 9189, 5478, 1471, 2354, 2092, 1458, 649, 63, 44, NA, 65448,  4
459, 466.9, 137399, 28259, 8121, 2254, 31752, 8777, 5912, 7867, 74, 38, NA, 230341,  4
460, 467.9, 623022, 54433, 30810, 27004, 29539, 25063, 23249, 3493, 75, 40, NA, 816613,  4
461, 469.0, 140736, 28315, 1123, 3583, 12360, 8905, 1390, 1751, 77, 26, NA, 198163,  4
462, 469.9, 37045, 6119, 5517, 7422, 2053, 3149, 2058, 762, 80, 35, NA, 64125,  4
463, 471.0, 6241, 23309, 3087, 3055, 1134, 1671, 2836, 1104, 63, 40, NA, 42437,  4
464, 471.9, 9965, 1883, 1331, 676, 1160, 4906, 1499, 1021, 75, 30, NA, 22441,  4
465, 472.9, 10477, 15615, 859, 1938, 2130, 5906, 1449, 547, 74, 34, NA, 38921,  4
466, 473.9, 24427, 19059, 3717, 4765, 3636, 2189, 2279, 1358, 63, 21, NA, 61430,  4
467, 474.9, 1874, 3959, 739, 2658, 1875, 3464, 4807, 619, 83, 24, NA, 19995,  4
468, 475.9, 23322, 2362, 6111, 5904, 3041, 1175, 1606, 359, 54, 47, NA, 43880,  4
469, 476.9, 7668, 4567, 3787, 5151, 3058, 1753, 923, 666, 44, 67, NA, 27573,  4
470, 478.0, 34320, 23655, 781, 13148, 2691, 2213, 1838, 1007, 41, 70, NA, 79653,  4
471, 478.9, 10265, 23660, 1558, 15739, 3484, 2995, 1880, 369, 23, 77, NA, 59950,  4
472, 479.9, 36850, 4559, 3208, 2480, 1518, 2518, 1452, 524, 34, 66, NA, 53109,  4
473, 480.9, 528295, 129834, 18806, 13068, 10104, 11103, 3633, 530, 27, 51, NA, 715373,  4
474, 482.0, 105598, 29575, 3904, 10581, 4972, 3803, 1105, 715, 30, 48, NA, 160253,  4
475, 482.9, 21119, 17823, 6783, 7700, 4787, 7170, 2106, 1378, 43, 47, NA, 68866,  4
476, 483.9, 239929, 55657, 19511, 3247, 3054, 5997, 1472, 1077, 30, 40, NA, 329944,  4
477, 485.0, 19763, 7282, 15391, 2414, 2126, 1838, 1772, 702, 34, 61, NA, 51288,  4
478, 485.9, 17392, 25214, 8564, 3165, 1657, 2377, 761, 329, 29, 61, NA, 59459,  4
479, 486.9, 93810, 25632, 3927, 2138, 2417, 3216, 2428, 629, 20, 51, NA, 134197,  4
480, 487.9, 15738, 3977, 12546, 3768, 2446, 4911, 1572, 509, 34, 64, NA, 45467,  4
481, 489.0, 214438, 451572, 7422, 19776, 29880, 15473, 1432, 2156, 24, 29, NA, 742149,  4
482, 489.9, 50634, 12780, 12115, 1333, 2676, 2073, 768, 838, 27, 38, NA, 83217,  4
483, 490.9, 13410, 9057, 10468, 3098, 2737, 2503, 2355, 607, 29, 57, NA, 44235,  4
484, 491.9, 42398, 22218, 13705, 1441, 3403, 2233, 1880, 683, 14, 48, NA, 87961,  4
485, 492.9, 164825, 4310, 3260, 2516, 2718, 702, 464, 238, 21, 75, NA, 179033,  4
486, 493.9, 176228, 3902, 4595, 4214, 4498, 3514, 1242, 890, 34, 75, NA, 199083,  4
487, 494.9, 173786, 21043, 913, 1494, 1312, 1981, 594, 345, 30, 51, NA, 201468,  4
488, 496.0, 405737, 120821, 119721, 38321, 47645, 24493, 15980, 6849, 35, 56, NA, 779567,  4
489, 496.9, 1055944, 96491, 32450, 10019, 12495, 3418, 1859, 755, 23, 50, NA, 1213431,  4
490, 497.9, 147576, 42149, 16555, 25683, 9267, 9210, 1603, 480, 13, 50, NA, 252523,  4
491, 498.9, 421208, 310333, 20179, 6653, 8110, 14089, 5098, 915, 7, 47, NA, 786585,  4
492, 500.0, 492149, 35689, 12129, 7427, 2164, 4781, 2679, 1028, 7, 40, NA, 558046,  4
493, 500.9, 255927, 26535, 29027, 1249, 2956, 3242, 5397, 709, 16, 50, NA, 325042,  4
494, 501.9, 59681, 55933, 3439, 1744, 1566, 5611, 3729, 698, 13, 26, NA, 132401,  4
495, 503.0, 913444, 97452, 65350, 41827, 86700, 26865, 9904, 6377, 26, 47, NA, 1247919,  4
496, 503.9, 143138, 21776, 37954, 35395, 21291, 32661, 13684, 7213, 41, 53, NA, 313112,  4
497, 504.9, 1597498, 176791, 4056, 52256, 20804, 14137, 12671, 4766, 41, 41, NA, 1882979,  4
498, 505.9, 50666, 33969, 25718, 4557, 2805, 3894, 7254, 3493, 38, 64, NA, 132356,  4
499, 507.0, 35524, 10152, 5402, 1095, 7709, 7727, 2339, 1178, 50, 56, NA, 71126,  4
500, 507.9, 26429, 6900, 4886, 5261, 1487, 4880, 1856, 1020, 48, 54, NA, 52719,  4
501, 508.9, 364961, 142230, 6633, 8792, 12063, 11040, 25312, 2132, 50, 44, NA, 573163,  4
502, 509.9, 88095, 54909, 1629, 13207, 4811, 11730, 4380, 701, 60, 29, NA, 179462,  4
503, 510.9, 102777, 17547, 2719, 1380, 3035, 3521, 2144, 1465, 48, 27, NA, 134588,  4
504, 511.9, 327469, 20748, 12677, 6963, 1550, 3018, 2248, 1580, 35, 27, NA, 376253,  4
505, 512.9, 527464, 43077, 57125, 45078, 26999, 49424, 10280, 2128, 51, 50, NA, 761575,  4
