obs, time, Delta, Theta, Alpha1, Alpha2, Beta1, Beta2, Gamma1, Gamma2, Attention, Meditation, Derived, totPwr, class 
247, 397.9, 695716, 42940, 1927, 40718, 149630, 44953, 18518, 6644, NA, NA, NA, 1001046,  0
248, 398.9, 1289606, 70102, 176149, 18978, 27014, 37216, 17132, 13682, NA, NA, NA, 1649879,  0
249, 399.9, 811680, 120299, 47538, 36228, 29478, 14168, 13391, 7847, NA, NA, NA, 1080629,  0
250, 400.9, 245697, 117238, 13284, 39974, 15765, 33682, 16092, 4125, 40, 43, NA, 485857,  0
251, 401.9, 7457, 27381, 3843, 1191, 2152, 4097, 2713, 1489, 51, 43, NA, 50323,  0
252, 411.9, 1202492, 959634, 131689, 77972, 142225, 160187, 27206, 8281, 50, 29, NA, 2709686,  0
253, 412.9, 2104954, 257227, 36202, 54471, 17966, 95937, 32630, 12606, 50, 13, NA, 2611993,  0
254, 413.9, 89704, 62864, 3929, 12299, 6649, 5687, 6860, 1305, 38, 8, NA, 189297,  0
255, 414.9, 752975, 202474, 1822, 9619, 24638, 53116, 14349, 5954, 43, 1, NA, 1064947,  0
256, 415.9, 99721, 13507, 2458, 1144, 1437, 4505, 1211, 549, 50, 7, NA, 124532,  0
257, 416.9, 595873, 216718, 73087, 86871, 131203, 73843, 22291, 12739, 48, 14, NA, 1212625,  0
258, 440.9, 1204902, 222870, 24599, 4151, 27633, 59193, 20534, 3282, 60, 11, NA, 1567164,  0
259, 448.9, 881484, 323674, 88238, 91987, 119839, 109219, 23184, 4050, 57, 30, NA, 1641675,  0
260, 459.9, 2129955, 120140, 173207, 124690, 273119, 173442, 143141, 67493, 64, 41, NA, 3205187,  0
261, 463.9, 1451719, 365610, 121842, 140654, 133143, 75307, 38882, 14068, 57, 43, NA, 2341225,  0
262, 470.9, 1131271, 227092, 213857, 94286, 45086, 241781, 319426, 48863, 64, 61, NA, 2321662,  0
263, 480.9, 1872393, 385825, 206428, 268056, 60126, 286860, 175085, 23866, 69, 67, NA, 3278639,  0
264, 482.9, 113916, 920, 423, 1888, 551, 953, 213, 206, 66, 74, NA, 119070,  0
265, 483.9, 897465, 38732, 36306, 68640, 42816, 23797, 3221, 2241, 67, 80, NA, 1113218,  0
266, 484.9, 16669, 27296, 12999, 4575, 8860, 6537, 3548, 1701, 57, 77, NA, 82185,  0
267, 488.9, 155402, 623386, 245889, 419772, 496146, 452398, 518224, 236020, 57, 74, NA, 3147237,  0
268, 489.9, 121217, 41178, 2208, 23498, 7450, 30070, 5978, 1536, 63, 63, NA, 233135,  0
269, 492.9, 986407, 9435, 4271, 14520, 13492, 14799, 2668, 657, 77, 56, NA, 1046249,  0
270, 493.9, 673240, 46131, 9180, 8823, 5995, 12007, 5717, 1957, 78, 51, NA, 763050,  0
271, 499.9, 727693, 1524915, 867110, 139352, 454043, 461834, 210434, 80951, 70, 51, NA, 4466332,  0
272, 500.9, 1700932, 64116, 8544, 11720, 15815, 30113, 24833, 7398, 69, 44, NA, 1863471,  0
273, 529.9, 989157, 223977, 11052, 42287, 28951, 26364, 14165, 10989, 50, 37, NA, 1346942,  0
274, 530.9, 211417, 70935, 14918, 15936, 15189, 8401, 13980, 4899, 41, 38, NA, 355675,  0
275, 533.9, 402803, 315400, 128051, 41949, 222147, 140750, 38806, 6955, 47, 34, NA, 1296861,  0
276, 534.9, 122017, 45010, 2052, 6972, 9571, 9823, 6066, 617, 38, 30, NA, 202128,  0
277, 535.9, 1265553, 383154, 183383, 150991, 135686, 132093, 26945, 23288, 48, 41, NA, 2301093,  0
278, 536.9, 858915, 498877, 110607, 305133, 176173, 220378, 44909, 21184, 60, 43, NA, 2236176,  0
279, 537.9, 1668441, 78207, 17088, 9660, 24031, 44133, 13321, 7153, 63, 41, NA, 1862034,  0
280, 538.9, 1703465, 484223, 88200, 41294, 82777, 65399, 42569, 14015, 57, 44, NA, 2521942,  0
281, 539.9, 612769, 61711, 100989, 18186, 31544, 43867, 6667, 2239, 57, 50, NA, 877972,  0
282, 540.9, 505893, 66644, 28655, 38631, 36998, 12348, 13891, 1321, 47, 51, NA, 704381,  0
283, 541.9, 1364623, 235666, 86040, 101986, 62840, 376552, 134368, 13696, 56, 54, NA, 2375771,  0
284, 544.9, 545774, 46103, 13306, 15754, 4160, 39214, 9655, 3561, 74, 60, NA, 677527,  0
285, 549.9, 166444, 85883, 39800, 45648, 37231, 44727, 22722, 39815, 75, 54, NA, 482270,  0
286, 550.9, 659742, 382924, 23319, 189801, 45343, 93952, 39872, 24054, 80, 51, NA, 1459007,  0
287, 551.9, 2985389, 736124, 166780, 94685, 56013, 58472, 21393, 7113, 50, 53, NA, 4125969,  0
288, 553.9, 899210, 136447, 70514, 16855, 26250, 56231, 12788, 4750, 41, 54, NA, 1223045,  0
289, 554.9, 124830, 78215, 8708, 14459, 14957, 9008, 6093, 3052, 29, 47, NA, 259322,  0
290, 555.9, 644848, 285363, 3785, 32789, 42114, 26713, 5945, 2957, 24, 34, NA, 1044514,  0
291, 556.9, 1365991, 152524, 65085, 240568, 181776, 92202, 116344, 34864, 38, 41, NA, 2249354,  0
292, 557.9, 513583, 108556, 8786, 13903, 8384, 8770, 1187, 3344, 23, 34, NA, 666513,  0
293, 558.9, 338043, 495887, 149851, 88104, 104047, 205265, 167955, 29131, 37, 37, NA, 1578283,  0
294, 559.9, 469989, 40738, 26901, 8966, 9347, 14654, 4802, 1816, 44, 51, NA, 577213,  0
295, 560.9, 524775, 171216, 72711, 38127, 82429, 45591, 25848, 11697, 41, 44, NA, 972394,  0
296, 561.9, 1819323, 844009, 526879, 378346, 350253, 396876, 65578, 92807, 56, 56, NA, 4474071,  0
297, 562.9, 556318, 121779, 2625, 47468, 56631, 20871, 10111, 2417, 47, 54, NA, 818220,  0
298, 563.9, 308458, 29268, 8284, 11724, 12795, 18927, 8305, 1206, 54, 50, NA, 398967,  0
299, 564.9, 258956, 110621, 18754, 93979, 65919, 48725, 2195, 3120, 57, 53, NA, 602269,  0
300, 565.9, 401280, 42064, 40783, 46327, 51247, 83333, 12937, 7600, 69, 51, NA, 685571,  0
301, 567.9, 1499989, 192827, 348201, 98456, 48162, 66425, 33438, 6794, 67, 67, NA, 2294292,  0
302, 568.9, 78988, 29400, 5849, 5863, 4488, 3948, 3123, 664, 53, 67, NA, 132323,  0
303, 569.9, 665867, 310217, 32518, 18729, 71486, 67327, 8180, 2115, 53, 53, NA, 1176439,  0
304, 570.9, 75975, 23991, 9563, 16547, 6907, 9139, 12004, 3768, 38, 56, NA, 157894,  0
305, 571.9, 21766, 17867, 2877, 6940, 1956, 4609, 5171, 2964, 43, 44, NA, 64150,  0
306, 572.9, 60350, 75552, 10534, 12898, 6630, 9518, 1551, 799, 43, 43, NA, 177832,  0
307, 573.9, 15233, 2958, 2843, 15116, 5291, 5249, 1857, 591, 47, 66, NA, 49138,  0
308, 574.9, 134335, 32151, 5266, 8189, 9143, 4605, 5244, 1072, 40, 57, NA, 200005,  0
309, 575.9, 106144, 36925, 20657, 11264, 10467, 3385, 5260, 2420, 24, 63, NA, 196522,  0
310, 576.9, 24168, 11658, 18552, 2604, 2603, 3180, 2380, 532, 23, 78, NA, 65677,  0
311, 577.9, 1993090, 260093, 27247, 18193, 22455, 18009, 22562, 2802, 8, 56, NA, 2364451,  0
312, 579.9, 879664, 168341, 36770, 7224, 21854, 42872, 10164, 6009, 16, 51, NA, 1172898,  0
313, 580.9, 574528, 929824, 229713, 31832, 111643, 94722, 61932, 19661, 21, 41, NA, 2053855,  0
314, 581.9, 1794841, 1962475, 142494, 202155, 287200, 146952, 15717, 40650, 16, 21, NA, 4592484,  0
315, 582.9, 179982, 1423091, 54011, 33569, 145824, 122749, 61286, 14199, 21, 11, NA, 2034711,  0
316, 583.9, 1327004, 279829, 233678, 51404, 32324, 90019, 45026, 12390, 16, 24, NA, 2071674,  0
317, 584.9, 862044, 47106, 22506, 7591, 16614, 16920, 13483, 1407, 29, 29, NA, 987671,  0
318, 585.9, 2567220, 272406, 271143, 72176, 90395, 102982, 23783, 14258, 40, 44, NA, 3414363,  0
319, 586.9, 456004, 58312, 52902, 23034, 30801, 31006, 6500, 1623, 51, 69, NA, 660182,  0
320, 587.9, 818968, 155217, 36300, 34730, 24788, 61181, 28012, 1765, 57, 61, NA, 1160961,  0
321, 588.9, 788886, 122204, 56735, 100816, 151961, 67533, 21817, 8710, 57, 63, NA, 1318662,  0
322, 589.9, 329432, 49118, 1608, 18618, 6168, 11717, 1537, 795, 57, 53, NA, 418993,  0
323, 590.9, 888137, 556535, 177526, 195944, 67635, 103165, 20472, 16870, 50, 51, NA, 2026284,  0
324, 591.9, 530723, 505738, 58121, 22334, 65312, 64306, 29161, 10669, 41, 43, NA, 1286364,  0
325, 592.9, 132658, 15194, 610, 4559, 3335, 6110, 1433, 1205, 43, 35, NA, 165104,  0
326, 598.9, 686913, 184725, 200046, 43416, 66715, 75443, 22954, 17424, 43, 44, NA, 1297636,  0
327, 599.9, 459709, 126774, 17534, 12875, 36531, 29235, 13491, 3080, 50, 35, NA, 699229,  0
328, 600.9, 1117823, 35093, 9333, 3843, 5663, 4425, 4627, 2850, 48, 41, NA, 1183657,  0
329, 606.9, 871050, 99752, 8038, 12966, 17442, 9799, 3465, 635, 35, 40, NA, 1023147,  0
330, 607.9, 1926465, 114779, 13630, 12043, 21922, 18014, 28983, 4864, 29, 24, NA, 2140700,  0
331, 608.9, 512206, 346940, 36007, 33689, 49511, 34208, 20879, 3185, 21, 24, NA, 1036625,  0
332, 609.9, 1819011, 1163765, 277665, 109053, 363053, 84557, 69326, 15981, 16, 23, NA, 3902411,  0
333, 610.9, 136725, 28647, 3338, 6865, 20985, 10085, 5831, 1465, 27, 23, NA, 213941,  0
334, 611.9, 965933, 186507, 66812, 41627, 58277, 52078, 43756, 4795, 30, 29, NA, 1419785,  0
335, 612.9, 79577, 194778, 8681, 10473, 20916, 17643, 7912, 1586, 29, 23, NA, 341566,  0
336, 614.9, 706478, 614783, 354164, 133550, 202862, 374510, 183571, 15025, 50, 27, NA, 2584943,  0
337, 621.9, 1029458, 82864, 4483, 12143, 22782, 14895, 11560, 4169, 43, 27, NA, 1182354,  0
338, 624.9, 997992, 308525, 10670, 25534, 37193, 25197, 11724, 2543, 35, 14, NA, 1419378,  0
339, 626.9, 211550, 21339, 5018, 1411, 4849, 2458, 5096, 735, 37, 24, NA, 252456,  0
340, 627.9, 399153, 53578, 10812, 11353, 10807, 16957, 14144, 6989, 30, 21, NA, 523793,  0
341, 628.9, 24976, 45647, 13438, 2929, 6638, 3289, 796, 1345, 20, 27, NA, 99058,  0
342, 629.9, 361707, 74908, 12482, 6101, 12869, 6349, 5849, 1216, 17, 37, NA, 481481,  0
343, 630.9, 43538, 5529, 2194, 2191, 2809, 2255, 1590, 408, 29, 41, NA, 60514,  0
344, 631.9, 888965, 405553, 37735, 86239, 22981, 43995, 47775, 12653, 16, 41, NA, 1545896,  0
345, 633.9, 434239, 120516, 90076, 11813, 61691, 47998, 17769, 2579, 34, 44, NA, 786681,  0
346, 634.9, 158451, 29620, 10987, 3321, 14369, 11638, 2963, 1788, 48, 47, NA, 233137,  0
347, 635.9, 417316, 91026, 19563, 21488, 25962, 16146, 6043, 4455, 41, 43, NA, 601999,  0
348, 636.9, 729082, 47099, 26888, 11343, 52007, 14156, 11176, 837, 50, 47, NA, 892588,  0
349, 639.9, 239254, 244839, 62007, 21215, 32918, 37969, 9480, 1732, 43, 41, NA, 649414,  0
350, 641.9, 302816, 91863, 61807, 24751, 32382, 56537, 23125, 6379, 44, 48, NA, 599660,  0
351, 642.9, 429949, 20763, 4271, 5754, 25003, 20999, 5428, 1968, 63, 40, NA, 514135,  0
352, 643.9, 420608, 8182, 6025, 24639, 4461, 11712, 7072, 3972, 69, 53, NA, 486671,  0
353, 644.9, 1045389, 118074, 30651, 97326, 41443, 42466, 8393, 7381, 74, 61, NA, 1391123,  0
354, 645.9, 2170650, 32800, 76117, 15582, 56635, 25094, 30778, 6532, 67, 66, NA, 2414188,  0
355, 646.9, 1796331, 1079019, 252797, 111144, 440301, 264103, 51832, 26492, 54, 70, NA, 4022019,  0
356, 647.9, 656101, 931601, 78466, 41375, 121082, 158897, 130613, 26693, 47, 47, NA, 2144828,  0
357, 648.9, 650439, 88811, 7546, 34800, 44562, 41459, 21152, 3398, 53, 37, NA, 892167,  0
358, 649.9, 1587781, 1134434, 79521, 171437, 34294, 111794, 44233, 4037, 43, 23, NA, 3167531,  0
359, 652.9, 248077, 443343, 91442, 71858, 52685, 72266, 17489, 2504, 38, 26, NA, 999664,  0
360, 654.9, 1641154, 162819, 22538, 50707, 20646, 53196, 17034, 6292, 43, 37, NA, 1974386,  0
361, 655.9, 226730, 9989, 8409, 4397, 2955, 4003, 793, 412, 37, 47, NA, 257688,  0
362, 656.9, 352830, 51281, 58213, 19557, 31974, 41923, 35400, 2441, 51, 56, NA, 593619,  0
363, 657.9, 20645, 7381, 831, 4321, 2926, 1701, 724, 498, 54, 61, NA, 39027,  0
364, 658.9, 141510, 98028, 16381, 51224, 16622, 11192, 10737, 4551, 41, 67, NA, 350245,  0
365, 659.9, 845050, 204097, 13421, 25984, 15672, 14316, 10961, 1958, 27, 53, NA, 1131459,  0
366, 660.9, 52914, 13482, 11068, 5571, 6380, 6311, 3475, 1644, 23, 54, NA, 100845,  0
367, 661.9, 325170, 48072, 11262, 18853, 15257, 5314, 9224, 1322, 16, 54, NA, 434474,  0
368, 662.9, 474506, 149960, 42447, 4049, 27520, 56370, 35794, 12764, 34, 44, NA, 803410,  0
369, 663.9, 1074429, 203225, 29582, 7363, 11317, 11876, 10763, 4181, 30, 44, NA, 1352736,  0
370, 664.9, 717201, 295791, 149227, 68358, 54050, 66759, 19100, 8651, 26, 43, NA, 1379137,  0
371, 665.9, 112654, 49808, 20753, 10200, 4136, 10178, 2258, 679, 34, 44, NA, 210666,  0
372, 666.9, 24471, 11155, 3859, 2014, 1060, 1841, 787, 545, 21, 51, NA, 45732,  0
373, 667.9, 174878, 15380, 137, 2364, 1580, 1462, 1267, 884, 27, 50, NA, 197952,  0
374, 668.9, 119967, 82193, 6684, 15672, 11503, 6918, 3911, 1002, 20, 40, NA, 247850,  0
375, 669.9, 69977, 25740, 7204, 15438, 14984, 4327, 3466, 799, 17, 41, NA, 141935,  0
376, 670.9, 2415506, 273096, 37380, 33879, 81663, 17631, 22534, 10476, 10, 34, NA, 2892165,  0
377, 671.9, 1769320, 207346, 23691, 42274, 18019, 34918, 19813, 8113, 14, 40, NA, 2123494,  0
378, 672.9, 66717, 6139, 1050, 2158, 2314, 1697, 1367, 1016, 24, 44, NA, 82458,  0
379, 673.9, 286148, 43359, 29440, 21617, 28347, 15070, 7726, 1401, 29, 44, NA, 433108,  0
380, 674.9, 787634, 263929, 89239, 39108, 134829, 45958, 87505, 9205, 40, 50, NA, 1457407,  0
381, 675.9, 1475665, 103856, 27601, 133138, 60685, 23066, 6951, 2038, 35, 60, NA, 1833000,  0
382, 692.9, 40092, 68516, 6362, 20677, 28306, 16759, 3392, 3986, 37, 57, NA, 188090,  0
383, 693.9, 1358600, 347854, 86691, 66680, 91238, 74630, 31504, 6146, NA, NA, NA, 2063343,  0
384, 694.9, 828299, 86684, 20234, 84567, 33581, 23246, 19423, 10181, NA, NA, NA, 1106215,  0
385, 695.9, 532740, 74879, 27412, 20985, 31298, 34535, 7757, 1981, NA, NA, NA, 731587,  0
386, 696.9, 675413, 100810, 24948, 17388, 20237, 17734, 5176, 4403, 26, 41, NA, 866109,  0
387, 705.9, 263504, 221322, 21450, 83988, 104560, 85889, 22850, 7810, 43, 29, NA, 811373,  0
388, 706.9, 89799, 117434, 11808, 13848, 18183, 19505, 6114, 1837, 44, 1, NA, 278528,  0
389, 708.9, 675846, 591236, 207673, 73767, 76391, 155438, 29319, 8627, 43, 1, NA, 1818297,  0
390, 709.9, 567260, 330774, 50235, 105386, 82968, 88155, 21570, 14974, 54, 1, NA, 1261322,  0
391, 710.9, 1442965, 149121, 58426, 174099, 72003, 134492, 23480, 7508, 61, 27, NA, 2062094,  0
392, 711.9, 120609, 105175, 10415, 61361, 8951, 34343, 10031, 6852, 75, 50, NA, 357737,  0
393, 712.9, 17930, 8271, 4410, 3586, 2906, 4102, 1623, 1022, 88, 60, NA, 43850,  0
394, 713.9, 509685, 397673, 22913, 32254, 20351, 18523, 5963, 3760, 66, 47, NA, 1011122,  0
395, 714.9, 6678, 6280, 1177, 2082, 748, 3748, 2789, 1447, 66, 30, NA, 24949,  0
396, 715.9, 9757, 20147, 4642, 3274, 4017, 4037, 4883, 402, 64, 26, NA, 51159,  0
397, 716.9, 4815, 5876, 4242, 1636, 3398, 3990, 1376, 557, 74, 26, NA, 25890,  0
398, 717.9, 66814, 8122, 1293, 2609, 4196, 3072, 4717, 647, 100, 40, NA, 91470,  0
399, 718.9, 34694, 50821, 5891, 12953, 7000, 3384, 2106, 1086, 69, 41, NA, 117935,  0
400, 719.9, 53707, 44596, 4012, 5036, 1872, 2023, 1170, 843, 44, 34, NA, 113259,  0
401, 720.9, 774291, 70376, 1344, 21210, 8819, 19096, 12488, 9288, 35, 20, NA, 916912,  0
402, 721.9, 40004, 17522, 976, 1763, 1740, 1492, 495, 329, 11, 7, NA, 64321,  0
403, 722.9, 25895, 15700, 14067, 6480, 1403, 3139, 1546, 612, 26, 29, NA, 68842,  0
404, 723.9, 8583, 12415, 2598, 2657, 2493, 2911, 3098, 400, 53, 38, NA, 35155,  0
405, 725.9, 675000, 50515, 113790, 22348, 34194, 23025, 11797, 7468, 43, 66, NA, 938137,  0
406, 726.9, 1061993, 199027, 119289, 92095, 109373, 89843, 30518, 13532, 63, 91, NA, 1715670,  0
407, 730.9, 1479578, 601200, 124965, 129029, 174993, 339595, 36453, 21834, 88, 61, NA, 2907647,  0
408, 731.9, 240374, 14113, 4792, 3728, 2333, 3339, 1635, 1002, 87, 67, NA, 271316,  0
409, 733.9, 169732, 47795, 1448, 7295, 10003, 5572, 5813, 474, 81, 26, NA, 248132,  0
410, 734.9, 1513613, 7113, 19285, 31850, 58600, 69105, 5209, 597, 91, 21, NA, 1705372,  0
411, 735.9, 162266, 34410, 3999, 5037, 4766, 5110, 2555, 888, 63, 20, NA, 219031,  0
412, 736.9, 1401332, 128624, 167393, 199183, 291221, 209512, 147417, 50371, 66, 24, NA, 2595053,  0
413, 737.9, 73912, 3563, 2746, 587, 719, 2067, 558, 199, 75, 50, NA, 84351,  0
414, 738.9, 633402, 129165, 34125, 6387, 27616, 14420, 5934, 3199, 43, 41, NA, 854248,  0
415, 739.9, 1079347, 425108, 20393, 132865, 75115, 137404, 17578, 11334, 53, 44, NA, 1899144,  0
416, 740.9, 3168418, 81874, 165884, 71064, 73926, 49797, 56892, 9036, 43, 57, NA, 3676891,  0
417, 741.9, 2195926, 225227, 79225, 79334, 129771, 82214, 41855, 7074, 38, 50, NA, 2840626,  0
418, 742.9, 631912, 126206, 13616, 57866, 66313, 20922, 16929, 8903, 40, 56, NA, 942667,  0
419, 743.9, 873543, 107447, 24533, 5448, 48094, 13143, 16903, 5544, 27, 50, NA, 1094655,  0
420, 744.9, 272705, 97803, 16268, 15655, 19422, 13306, 11599, 1355, 21, 21, NA, 448113,  0
421, 745.9, 566392, 59323, 17030, 14000, 31244, 68471, 16892, 4981, 37, 11, NA, 778333,  0
422, 746.9, 64853, 43992, 17825, 33786, 10052, 12284, 4620, 3043, 38, 26, NA, 190455,  0
423, 747.9, 267390, 44011, 92591, 56052, 48359, 32333, 6538, 3748, 47, 61, NA, 551022,  0
424, 748.9, 858271, 81813, 50676, 44990, 45919, 29356, 10461, 1474, 54, 78, NA, 1122960,  0
425, 749.9, 858833, 354498, 398898, 164340, 71812, 288561, 72241, 16914, 43, 100, NA, 2226097,  0
426, 751.9, 176529, 21622, 830, 4539, 4612, 4104, 941, 723, 47, 78, NA, 213900,  0
427, 753.9, 1976509, 287007, 151220, 122852, 150307, 55606, 59530, 3130, 38, 63, NA, 2806161,  0
428, 754.9, 2102322, 224293, 95091, 98071, 116315, 94320, 39768, 29970, 41, 56, NA, 2800150,  0
429, 755.9, 374027, 61571, 17231, 12112, 21371, 12217, 5857, 3388, 30, 38, NA, 507774,  0
430, 756.9, 213292, 141165, 6356, 3152, 22324, 7706, 4927, 701, 17, 34, NA, 399623,  0
431, 758.9, 919743, 105333, 36515, 48507, 33028, 105722, 80996, 27238, 38, 29, NA, 1357082,  0
432, 761.9, 466107, 136443, 73649, 28951, 151893, 37160, 27225, 11585, 35, 29, NA, 933013,  0
433, 762.9, 206442, 168724, 45547, 17893, 29913, 23091, 8666, 3111, 30, 35, NA, 503387,  0
434, 763.9, 794801, 451987, 50774, 60238, 77875, 74692, 9394, 8310, 41, 50, NA, 1528071,  0
435, 764.9, 9351, 14041, 907, 2834, 7849, 5428, 1693, 1578, 35, 37, NA, 43681,  0
436, 765.9, 471372, 41963, 15704, 49952, 3701, 22532, 5394, 2319, 38, 51, NA, 612937,  0
437, 766.9, 398363, 162025, 66619, 73114, 58155, 23973, 17979, 4084, 35, 61, NA, 804312,  0
438, 767.9, 565530, 94517, 36247, 51983, 21510, 41695, 10201, 5778, 41, 77, NA, 827461,  0
439, 768.9, 747065, 225025, 75864, 23511, 30922, 29491, 22400, 3816, 27, 90, NA, 1158094,  0
440, 769.9, 1729127, 132533, 51587, 125310, 60500, 29144, 6693, 8572, 17, 87, NA, 2143466,  0
441, 770.9, 876807, 223433, 34245, 17357, 53646, 37538, 15883, 2729, 24, 67, NA, 1261638,  0
442, 773.9, 597365, 19656, 3509, 11694, 7905, 9933, 5474, 4499, 27, 63, NA, 660035,  0
443, 774.9, 39628, 8624, 2060, 1785, 2022, 1401, 1178, 319, 27, 63, NA, 57017,  0
444, 775.9, 133108, 56352, 19766, 46303, 22327, 21089, 17614, 2755, 37, 63, NA, 319314,  0
445, 776.9, 142189, 34034, 6520, 4642, 5179, 1957, 963, 298, 23, 67, NA, 195782,  0
446, 777.9, 160062, 8584, 13569, 6620, 9856, 4497, 5052, 609, 16, 78, NA, 208849,  0
447, 778.9, 60505, 7482, 540, 4673, 6538, 2160, 1371, 617, 21, 78, NA, 83886,  0
448, 779.9, 1540157, 162417, 39558, 23931, 44747, 22122, 17057, 13579, 14, 66, NA, 1863568,  0
449, 780.9, 177574, 11145, 2426, 668, 1241, 2629, 1427, 438, 30, 63, NA, 197548,  0
450, 781.9, 49666, 2674, 4868, 2214, 1470, 1905, 1762, 1744, 37, 67, NA, 66303,  0
451, 783.9, 24770, 6963, 1184, 11312, 5647, 7328, 3176, 992, 47, 77, NA, 61372,  0
452, 784.9, 1832802, 367876, 140121, 109378, 32107, 31194, 34383, 6017, 40, 87, NA, 2553878,  0
453, 785.9, 1050436, 46295, 33061, 16710, 14373, 11315, 7602, 1995, 35, 100, NA, 1181787,  0
454, 786.9, 153087, 71719, 35174, 25230, 3737, 15817, 3634, 2430, 27, 94, NA, 310828,  0
455, 787.9, 502376, 202122, 62932, 274906, 244393, 110156, 21465, 9796, 20, 93, NA, 1428146,  0
456, 788.9, 201258, 171495, 4876, 5292, 19169, 15853, 8978, 912, 26, 63, NA, 427833,  0
457, 789.9, 1243884, 226403, 99471, 58408, 81098, 38881, 51635, 12351, 24, 57, NA, 1812131,  0
458, 790.9, 1201461, 134843, 17669, 11612, 30379, 14368, 1929, 1549, 21, 41, NA, 1413810,  0
459, 791.9, 154152, 25642, 22053, 4365, 13159, 11445, 3345, 1407, 23, 40, NA, 235568,  0
460, 792.9, 171069, 7167, 1427, 3052, 5566, 2450, 1484, 233, 35, 63, NA, 192448,  0
461, 793.9, 130714, 10183, 6774, 1361, 1420, 1389, 1051, 241, 29, 66, NA, 153133,  0
462, 794.9, 1008406, 269802, 74202, 18688, 26051, 18774, 9666, 2188, 23, 74, NA, 1427777,  0
463, 795.9, 1064444, 51885, 8922, 9254, 7381, 9496, 5132, 1337, 16, 64, NA, 1157851,  0
464, 796.9, 680718, 258869, 95581, 168547, 276536, 74411, 16358, 16089, 13, 69, NA, 1587109,  0
465, 797.9, 103612, 38191, 6637, 8659, 4245, 4311, 1522, 626, 13, 61, NA, 167803,  0
466, 798.9, 1274701, 381216, 35381, 131890, 98981, 158726, 11063, 10443, 35, 60, NA, 2102401,  0
467, 800.9, 949437, 222010, 179604, 449219, 105244, 267684, 80987, 9645, 47, 78, NA, 2263830,  0
468, 802.9, 214685, 74650, 42993, 34797, 34166, 49439, 15943, 7195, 56, 80, NA, 473868,  0
469, 803.9, 190150, 43417, 1241, 6235, 6763, 2470, 7548, 286, 50, 69, NA, 258110,  0
470, 805.9, 537501, 311134, 18002, 24347, 29989, 27716, 6609, 2720, 34, 57, NA, 958018,  0
471, 806.9, 358599, 27829, 10975, 11285, 3948, 7422, 2247, 446, 23, 51, NA, 422751,  0
472, 807.9, 1662460, 44959, 8344, 14704, 4948, 8101, 541, 672, 10, 48, NA, 1744729,  0
473, 808.9, 1566492, 473418, 179043, 176920, 95984, 97384, 33233, 15576, 21, 63, NA, 2638050,  0
474, 809.9, 898636, 42920, 13575, 5373, 15407, 6826, 1375, 936, 24, 75, NA, 985048,  0
475, 810.9, 1327201, 356313, 480519, 132265, 137110, 131210, 75815, 13882, 24, 83, NA, 2654315,  0
476, 811.9, 171403, 28157, 29858, 8984, 13836, 8945, 5721, 2045, 24, 91, NA, 268949,  0
477, 812.9, 928848, 115306, 39787, 93620, 214668, 180952, 41303, 12774, 48, 83, NA, 1627258,  0
478, 813.9, 843464, 69896, 48657, 49621, 49847, 61696, 32283, 5998, 64, 90, NA, 1161462,  0
479, 814.9, 1033322, 304506, 125391, 16813, 77759, 65468, 98567, 7929, 64, 77, NA, 1729755,  0
480, 815.9, 245229, 21970, 15641, 20083, 13037, 6607, 3873, 2632, 63, 77, NA, 329072,  0
481, 816.9, 197211, 78953, 41044, 6500, 25707, 35472, 9710, 1606, 51, 78, NA, 396203,  0
482, 817.9, 979106, 139423, 42395, 66308, 9058, 59257, 31488, 2135, 44, 80, NA, 1329170,  0
483, 818.9, 1970543, 433474, 299292, 218250, 439264, 156384, 147783, 19661, 44, 84, NA, 3684651,  0
484, 819.9, 239442, 114519, 21687, 10988, 12956, 10349, 3492, 2575, 41, 69, NA, 416008,  0
485, 820.9, 246990, 17456, 2834, 7003, 8603, 4534, 1567, 1468, 35, 69, NA, 290455,  0
486, 821.9, 1072714, 69715, 11315, 7351, 23557, 12264, 8332, 1407, 27, 56, NA, 1206655,  0
487, 822.9, 1530819, 41096, 23754, 11441, 28660, 23142, 11255, 5250, 35, 53, NA, 1675417,  0
488, 823.9, 402258, 136362, 17226, 28025, 45164, 22404, 24742, 3639, 41, 53, NA, 679820,  0
489, 824.9, 1292552, 138920, 110069, 89247, 29541, 71607, 19993, 16123, 44, 64, NA, 1768052,  0
490, 825.9, 1854103, 387732, 100688, 102427, 57881, 156468, 54465, 4012, 51, 70, NA, 2717776,  0
491, 826.9, 106762, 19344, 5363, 4180, 8326, 3619, 5602, 798, 40, 67, NA, 153994,  0
492, 827.9, 692043, 88237, 23119, 31038, 20697, 12062, 20835, 2186, 37, 77, NA, 890217,  0
493, 828.9, 321282, 100620, 13449, 17188, 10237, 8263, 5798, 812, 20, 61, NA, 477649,  0
494, 829.9, 208849, 167816, 52150, 35449, 12196, 25095, 6751, 2724, 8, 64, NA, 511030,  0
495, 830.9, 745825, 666902, 286393, 163798, 154087, 136079, 18558, 7010, 8, 70, NA, 2178652,  0
496, 831.9, 511732, 551836, 172370, 121452, 138001, 236658, 55316, 9891, 24, 64, NA, 1797256,  0
497, 832.9, 2490254, 697698, 171927, 103047, 122366, 78185, 52112, 16724, 27, 67, NA, 3732313,  0
